addr,x,y,null,null.1
60000098:,0039b7d4,00016eb0,..9..n..,
60000098:,0039a814,0001637c,..9.|c..,
60000098:,00399144,00016104,D.9..a..,
60000098:,0039760c,0001608c,.v9..`..,
60000098:,0039657c,00015d7c,|e9.|]..,
60000098:,00394628,00016488,(F9..d..,
60000098:,00392e4c,0001659c,L.9..e..,
60000098:,00391088,00017388,..9..s..,
60000098:,0038eb20,00018174,.8.t...,
60000098:,0038d3f0,00018b2c,"..8.,...",
60000098:,0038ad1c,00019424,..8.$...,
60000098:,00388d34,0001a240,4.8.@...,
60000098:,00386ebc,0001a774,.n8.t...,
60000098:,00384c04,0001b350,.L8.P...,
60000098:,00382fc0,0001befc,./8.....,
60000098:,003815b4,0001bd1c,..8.....,
60000098:,0037f1ec,0001bcf4,..7.....,
60000098:,0037ca54,0001c838,T.7.8...,
60000098:,0037a72c,0001d2e0,",.7.....",
60000098:,003780ec,0001e058,..7.X...,
60000098:,00375a18,0001e740,.Z7.@...,
60000098:,0037304c,0001ebe8,L07.....,
60000098:,00370b20,0001efdc,.7.....,
60000098:,0036e670,0001ed38,p.6.8...,
60000098:,0036b484,0001f5a0,..6.....,
60000098:,00369038,0001ff88,8.6.....,
60000098:,00366d24,000207b0,$m6.....,
60000098:,0036501c,00021514,.P6.....,
60000098:,00363108,00021ed0,.16.....,
60000098:,00361638,000224a0,8.6..$..,
60000098:,0035ed18,00022910,..5..)..,
60000098:,0035cdfc,000237ac,..5..7..,
60000098:,0035af10,0002432c,"..5.,C..",
60000098:,003594a4,00024d30,..5.0M..,
60000098:,00357278,00025cbc,xr5..\..,
60000098:,00354d7c,00026f10,|M5..o..,
60000098:,003521ec,000279f4,.!5..y..,
60000098:,003500a8,00027ddc,..5..}..,
60000098:,0034e88c,00027fe8,..4.....,
60000098:,0034da58,000286e8,X.4.....,
60000098:,0034c0e0,00029014,..4.....,
60000098:,0034a244,00029bc0,D.4.....,
60000098:,00347dc0,0002a104,.}4.....,
60000098:,0034567c,0002b140,|V4.@...,
60000098:,003437a8,0002bc58,.74.X...,
60000098:,003411a4,0002c3c0,..4.....,
60000098:,0033f7e4,0002cf54,..3.T...,
60000098:,0033dc78,0002db80,x.3.....,
60000098:,0033bea8,0002dfb8,..3.....,
60000098:,003395a4,0002e9fc,..3.....,
60000098:,003375d0,0002f004,.u3.....,
60000098:,00335394,0002f6e0,.S3.....,
60000098:,00333918,0003076c,.93.l...,
60000098:,00331d60,00030dc4,`.3.....,
60000098:,00330404,0003171c,..3.....,
60000098:,0032eb84,000317a0,..2.....,
60000098:,0032ce00,00031ee8,..2.....,
60000098:,0032b054,00032738,T.2.8'..,
60000098:,00329024,0003337c,$.2.|3..,
60000098:,00327080,00033b8c,.p2..;..,
60000098:,0032501c,000341b0,.P2..A..,
60000098:,00322d98,00034f40,.-2.@O..,
60000098:,00320f7c,00035b28,|.2.([..,
60000098:,0031f038,0003617c,8.1.|a..,
60000098:,0031d258,00036b8c,X.1..k..,
60000098:,0031bd64,000379b4,d.1..y..,
60000098:,00319bd0,00037dbc,..1..}..,
60000098:,00317508,000382a8,.u1.....,
60000098:,00315124,00038d04,$Q1.....,
60000098:,00312c0c,00039c64,".,1.d...",
60000098:,00311600,0003a3fc,..1.....,
60000098:,0030ecd0,0003b360,..0.`...,
60000098:,0030c470,0003bdf0,p.0.....,
60000098:,0030a0c4,0003cd68,..0.h...,
60000098:,00307a38,0003d3d8,8z0.....,
60000098:,003058b4,0003e28c,.X0.....,
60000098:,003031a4,0003f0d0,.10.....,
60000098:,00300d48,0003fcc4,H.0.....,
60000098:,002ff0e4,00040a98,../.....,
60000098:,002fd408,00041998,../.....,
60000098:,002fb934,00041a94,4./.....,
60000098:,002f9d04,000421d8,../..!..,
60000098:,002f7ccc,00042ae0,.|/..*..,
60000098:,002f62e4,0004339c,.b/..3..,
60000098:,002f4188,00044030,.A/.0@..,
60000098:,002f2180,00044d6c,.!/.lM..,
60000098:,002effc0,00045fe8,....._..,
60000098:,002ed570,00046358,p...Xc..,
60000098:,002eb150,00047398,P....s..,
60000098:,002e8bec,00047a30,....0z..,
60000098:,002e6180,00048924,.a..$...,
60000098:,002e422c,000493c0,",B......",
60000098:,002e158c,0004a890,........,
60000098:,002dea28,0004bf90,(.-.....,
60000098:,002dbcb8,0004d2c4,..-.....,
60000098:,002d9504,0004e32c,"..-.,...",
60000098:,002d677c,0004edfc,|g-.....,
60000098:,002d443c,0004f578,<D-.x...,
60000098:,002d2358,00050130,X,
60000098:,002cfab8,0005069c,"..,.....",
60000098:,002cd5b8,00050b10,"..,.....",
