addr,x,y,null,null.1
60000098:,000715c8,000a0840,....@...,
60000098:,000715ec,000a09cc,........,
60000098:,00071610,000a0b60,....`...,
60000098:,00071628,000a0c68,(...h...,
60000098:,0007164c,000a0dfc,L.......,
60000098:,00071670,000a0f94,p.......,
60000098:,00071694,000a1120,....,...
60000098:,000716b8,000a12b4,........,
60000098:,000716d0,000a13c4,........,
60000098:,000716dc,000a1448,....H...,
60000098:,000716f4,000a1550,....P...,
60000098:,00071700,000a15d4,........,
60000098:,00071718,000a16e0,........,
60000098:,00071718,000a16e0,........,
60000098:,0007173c,000a1878,<...x...,
60000098:,0007173c,000a1878,<...x...,
60000098:,00071760,000a1a08,`.......,
60000098:,00071784,000a1b94,........,
60000098:,000717a8,000a1d20,....,...
60000098:,000717cc,000a1eac,........,
60000098:,000717e4,000a1fb8,........,
60000098:,00071808,000a214c,....L!..,
60000098:,0007182c,000a22dc,",....""..",
60000098:,00071850,000a246c,P...l$..,
60000098:,00071874,000a2600,t....&..,
60000098:,0007188c,000a270c,.....'..,
60000098:,000718b0,000a2898,.....(..,
60000098:,000718d4,000a2a2c,"....,*..",
60000098:,000718f8,000a2bc0,.....+..,
60000098:,0007191c,000a2d50,....P-..,
60000098:,00071934,000a2e58,4...X...,
60000098:,00071958,000a2fe4,X..../..,
60000098:,00071978,000a3170,x...p1..,
60000098:,0007199c,000a3300,.....3..,
60000098:,000719c0,000a3494,.....4..,
60000098:,000719d8,000a359c,.....5..,
60000098:,000719fc,000a372c,"....,7..",
60000098:,00071a20,000a38bc,....8..,
60000098:,00071a44,000a3a48,D...H:..,
60000098:,00071a68,000a3bd4,h....;..,
60000098:,00071a68,000a3bd4,h....;..,
60000098:,00071a8c,000a3d68,....h=..,
60000098:,00071a8c,000a3d68,....h=..,
60000098:,00071aa4,000a3e78,....x>..,
60000098:,00071ab0,000a3efc,.....>..,
60000098:,00071ac8,000a4008,.....@..,
60000098:,00071ad4,000a4090,.....@..,
60000098:,00071aec,000a4198,.....A..,
60000098:,00071b10,000a4324,....$C..,
60000098:,00071b34,000a44b0,4....D..,
60000098:,00071b58,000a4640,X...@F..,
60000098:,00071b7c,000a47d0,|....G..,
60000098:,00071b94,000a48dc,.....H..,
60000098:,00071bb8,000a4a68,....hJ..,
60000098:,00071bdc,000a4bf8,.....K..,
60000098:,00071c00,000a4d84,.....M..,
60000098:,00071c24,000a4f14,$....O..,
60000098:,00071c3c,000a5020,<...,P..
60000098:,00071c60,000a51b0,`....Q..,
60000098:,00071c84,000a5344,....DS..,
60000098:,00071ca8,000a54d8,.....T..,
60000098:,00071ccc,000a5668,....hV..,
60000098:,00071ce4,000a5778,....xW..,
60000098:,00071d08,000a5904,.....Y..,
60000098:,00071d2c,000a5a90,",....Z..",
60000098:,00071d50,000a5c20,P...,\..
60000098:,00071d74,000a5db4,t....]..,
60000098:,00071d8c,000a5ebc,.....^..,
60000098:,00071db0,000a6050,....P`..,
60000098:,00071dd4,000a61dc,.....a..,
60000098:,00071df8,000a6370,....pc..,
60000098:,00071e04,000a63f8,.....c..,
60000098:,00071e1c,000a6500,.....e..,
60000098:,00071e28,000a6588,(....e..,
60000098:,00071e34,000a660c,4....f..,
60000098:,00071e4c,000a6714,L....g..,
60000098:,00071e58,000a6798,X....g..,
60000098:,00071e70,000a68a4,p....h..,
60000098:,00071e94,000a6a34,....4j..,
60000098:,00071eac,000a6b3c,....<k..,
60000098:,00071ed0,000a6ccc,.....l..,
60000098:,00071ef0,000a6e60,....`n..,
60000098:,00071f14,000a6fec,.....o..,
